Country_Reg,Case_Type,People_Total Cases,Difference,Date,Lat,Long,Population_C,People_Hos
Jamaica,Deaths,30332,3602,2021-06-01,,,2837.682,0
Jamaica,Deaths,35318,4986,2021-07-01,,,2837.682,0
Jamaica,Deaths,41115,5797,2021-08-01,,,2837.682,0
Jamaica,Deaths,52125,11010,2021-09-01,,,2837.682,0
Jamaica,Deaths,64315,12190,2021-10-01,,,2837.682,0
Jamaica,Deaths,69744,5429,2021-11-01,,,2837.682,0
Jamaica,Deaths,75522,5778,2021-12-01,,,2837.682,0
Jamaica,Deaths,78907,3385,2022-01-01,,,2839.144,0
Jamaica,Deaths,76888,-2019,2022-02-01,,,2839.144,0
Jamaica,Deaths,88430,11542,2022-03-01,,,2839.144,0
Jamaica,Deaths,87720,-710,2022-04-01,,,2839.144,0
Jamaica,Deaths,93219,5499,2022-05-01,,,2839.144,0
Jamaica,Deaths,92771,-448,2022-06-01,,,2839.144,0
Jamaica,Deaths,98152,5381,2022-07-01,,,2839.144,0
Jamaica,Deaths,99972,1820,2022-08-01,,,2839.144,0
Jamaica,Deaths,98668,-1304,2022-09-01,,,2839.144,0
Jamaica,Deaths,102920,4252,2022-10-01,,,2839.144,0
Jamaica,Deaths,100767,-2153,2022-11-01,,,2839.144,0
Jamaica,Deaths,106611,5844,2022-12-01,,,2839.144,0
Jamaica,Deaths,107598,987,2023-01-01,,,2839.786,0
Jamaica,Deaths,97812,-9786,2023-02-01,,,2839.786,0
Jamaica,Deaths,31539,-66273,2023-03-01,,,2839.786,0
Japan,Deaths,0,0,2020-01-01,,,126304.543,0
Japan,Deaths,40,40,2020-02-01,,,126304.543,0
Japan,Deaths,892,852,2020-03-01,,,126304.543,0
Japan,Deaths,6828,5936,2020-04-01,,,126304.543,0
Japan,Deaths,23077,16249,2020-05-01,,,126304.543,0
Japan,Deaths,28222,5145,2020-06-01,,,126304.543,0
Japan,Deaths,30626,2404,2020-07-01,,,126304.543,0
Japan,Deaths,34929,4303,2020-08-01,,,126304.543,0
Japan,Deaths,43822,8893,2020-09-01,,,126304.543,0
Japan,Deaths,51647,7825,2020-10-01,,,126304.543,0
Japan,Deaths,57759,6112,2020-11-01,,,126304.543,0
Japan,Deaths,86300,28541,2020-12-01,,,126304.543,0
Japan,Deaths,140778,54478,2021-01-01,,,125679.338,0
Japan,Deaths,195704,54926,2021-02-01,,,125679.338,0
Japan,Deaths,267606,71902,2021-03-01,,,125679.338,0
Japan,Deaths,288494,20888,2021-04-01,,,125679.338,0
Japan,Deaths,360633,72139,2021-05-01,,,125679.338,0
Japan,Deaths,424210,63577,2021-06-01,,,125679.338,0
Japan,Deaths,465567,41357,2021-07-01,,,125679.338,0
Japan,Deaths,480989,15422,2021-08-01,,,125679.338,0
Japan,Deaths,508813,27824,2021-09-01,,,125679.338,0
Japan,Deaths,559287,50474,2021-10-01,,,125679.338,0
Japan,Deaths,549864,-9423,2021-11-01,,,125679.338,0
Japan,Deaths,569665,19801,2021-12-01,,,125679.338,0
Japan,Deaths,573164,3499,2022-01-01,,,124997.578,0
Japan,Deaths,586007,12843,2022-02-01,,,124997.578,0
Japan,Deaths,818317,232310,2022-03-01,,,124997.578,0
Japan,Deaths,867919,49602,2022-04-01,,,124997.578,0
Japan,Deaths,933433,65514,2022-05-01,,,124997.578,0
Japan,Deaths,928877,-4556,2022-06-01,,,124997.578,0
Japan,Deaths,982718,53841,2022-07-01,,,124997.578,0
Japan,Deaths,1114704,131986,2022-08-01,,,124997.578,0
Japan,Deaths,1293441,178737,2022-09-01,,,124997.578,0
Japan,Deaths,1424467,131026,2022-10-01,,,124997.578,0
Japan,Deaths,1439470,15003,2022-11-01,,,124997.578,0
Japan,Deaths,1645145,205675,2022-12-01,,,124997.578,0
Japan,Deaths,1949516,304371,2023-01-01,,,124370.947,0
Japan,Deaths,1984062,34546,2023-02-01,,,124370.947,0
Japan,Deaths,654806,-1329256,2023-03-01,,,124370.947,0
Jordan,Deaths,0,0,2020-01-01,,,10865.228,0
Jordan,Deaths,0,0,2020-02-01,,,10865.228,0
Jordan,Deaths,15,15,2020-03-01,,,10865.228,0
Jordan,Deaths,200,185,2020-04-01,,,10865.228,0
Jordan,Deaths,278,78,2020-05-01,,,10865.228,0
Jordan,Deaths,270,-8,2020-06-01,,,10865.228,0
Jordan,Deaths,322,52,2020-07-01,,,10865.228,0
Jordan,Deaths,372,50,2020-08-01,,,10865.228,0
Jordan,Deaths,860,488,2020-09-01,,,10865.228,0
Jordan,Deaths,11016,10156,2020-10-01,,,10865.228,0
Jordan,Deaths,53755,42739,2020-11-01,,,10865.228,0
Jordan,Deaths,105737,51982,2020-12-01,,,10865.228,0
Jordan,Deaths,127430,21693,2021-01-01,,,11066.356,0
Jordan,Deaths,125439,-1991,2021-02-01,,,11066.356,0
Jordan,Deaths,173615,48176,2021-03-01,,,11066.356,0
Jordan,Deaths,240547,66932,2021-04-01,,,11066.356,0
Jordan,Deaths,285535,44988,2021-05-01,,,11066.356,0
Jordan,Deaths,288561,3026,2021-06-01,,,11066.356,0
Jordan,Deaths,306353,17792,2021-07-01,,,11066.356,0
Jordan,Deaths,316956,10603,2021-08-01,,,11066.356,0
Jordan,Deaths,317285,329,2021-09-01,,,11066.356,0
Jordan,Deaths,337031,19746,2021-10-01,,,11066.356,0
